	Kingdom	Phylum	Class	Order	Family	Genus
ASV1359	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV1642	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV1981	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV2002	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV2820	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV302	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Endozoicomonas
ASV150	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Parendozoicomonas
ASV1644	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Parendozoicomonas
ASV2399	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Parendozoicomonas
ASV59	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Parendozoicomonas
ASV1074	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Endozoicomonadaceae	Sansalvadorimonas
ASV2800	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Haliea
ASV1155	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1369	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1548	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1672	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1769	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1813	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV2241	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV2297	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV2357	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV294	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV474	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV583	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV733	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV945	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halieaceae UG
ASV1954	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus
ASV174	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Parahaliea
ASV971	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Parahaliea
ASV2037	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea
ASV281	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea
ASV62	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Pseudohaliea
ASV1870	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV1889	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV688	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV77	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV805	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV835	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV978	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	Seongchinamella
ASV15	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia
ASV72	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia
ASV198	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV2017	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV219	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV31	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV567	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV985	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas
ASV2167	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Kushneria
ASV1579	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Salinicola
ASV1896	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Salinicola
ASV2625	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Salinicola
ASV981	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Litorivicinaceae	Litorivicinus
ASV1114	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV1229	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV1420	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV2483	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV371	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV592	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV783	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV1033	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV1855	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV230	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer
ASV2301	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer
ASV779	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer
ASV192	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV2110	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV23	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV3	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV772	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV1828	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges
ASV620	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
ASV1058	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
ASV1126	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
ASV2614	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
ASV83	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter
ASV1097	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter
ASV2174	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptuniibacter
ASV1561	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas
ASV1719	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Neptunomonas
ASV1168	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae UG
ASV1704	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae UG
ASV2293	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae UG
ASV66	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae UG
ASV921	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Nitrincolaceae UG
ASV1004	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV2397	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV2418	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV2630	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV593	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV727	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Oleiphilus
ASV2035	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	OM182 clade	OM182 clade
ASV1228	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccaceae UG
ASV2020	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccaceae UG
ASV32	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccaceae UG
ASV360	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccaceae UG
ASV796	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccaceae UG
ASV1462	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella
ASV1185	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
ASV1036	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV1192	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV1803	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV1941	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV2797	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV68	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV907	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV1001	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1048	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1062	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1112	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1132	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1146	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1154	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1231	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1279	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1366	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1377	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1440	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV151	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1515	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1554	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1569	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1572	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1614	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1756	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1796	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1834	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV1960	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2031	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2137	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV214	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2213	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2216	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2245	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2261	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2285	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2368	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV247	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2557	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2657	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2667	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2676	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV286	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV338	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV363	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV434	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV590	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV867	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV923	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV937	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadales UF	Pseudomonadales UG
ASV2108	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Bermanella
ASV2460	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleibacter
ASV936	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleibacter
ASV251	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea
ASV530	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea
ASV828	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Reinekea
ASV2055	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillaceae UG
ASV2122	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillaceae UG
ASV2761	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillaceae UG
ASV2609	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Saccharospirillum
ASV1913	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Sinobacterium
ASV1133	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacteraceae UG
ASV1395	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacteraceae UG
ASV1430	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacteraceae UG
ASV2203	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Spongiibacteraceae UG
ASV2600	Bacteria	Pseudomonadota	Gammaproteobacteria	Salinisphaerales	Algiphilaceae	Algiphilus
ASV1156	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1212	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1354	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1406	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1497	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1591	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV171	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1845	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1911	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1961	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2034	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2077	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2230	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2269	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2439	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2570	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2604	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2644	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV2694	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV329	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV374	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV393	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV463	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV580	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV654	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV723	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV758	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV774	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV975	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV991	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV1090	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseiaceae UG
ASV1332	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV1424	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV1760	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV1900	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV2218	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV2259	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV2366	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV462	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV889	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiohalorhabdales	Thiohalorhabdaceae	Thiohalorhabdaceae UG
ASV1593	Bacteria	Pseudomonadota	Pseudomonadota UC	Pseudomonadota UO	Pseudomonadota UF	Pseudomonadota UG
ASV1836	Bacteria	Pseudomonadota	Pseudomonadota UC	Pseudomonadota UO	Pseudomonadota UF	Pseudomonadota UG
ASV1881	Bacteria	Pseudomonadota	Pseudomonadota UC	Pseudomonadota UO	Pseudomonadota UF	Pseudomonadota UG
ASV2373	Bacteria	Pseudomonadota	Pseudomonadota UC	Pseudomonadota UO	Pseudomonadota UF	Pseudomonadota UG
